2021-08-15 00:09:28.583 +01:00 [DBG] [  273ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:09:28.723 +01:00 [DBG] [  413ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:09:30.330 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:09:30.352 +01:00 [DBG] [   22ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:09:30.552 +01:00 [DBG] [  222ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:09:30.614 +01:00 [DBG] [  284ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:09:30.703 +01:00 [DBG] [  373ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:09:32.347 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:09:32.567 +01:00 [DBG] [  219ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:09:32.630 +01:00 [DBG] [  282ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:09:32.631 +01:00 [DBG] [  283ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:09:32.783 +01:00 [DBG] [  435ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:09:34.347 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:09:34.371 +01:00 [DBG] [   23ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:09:34.594 +01:00 [DBG] [  247ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:09:34.628 +01:00 [DBG] [  280ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:09:34.817 +01:00 [DBG] [  469ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:09:36.346 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:09:36.376 +01:00 [DBG] [   29ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:09:36.453 +01:00 [DBG] [  107ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:09:36.678 +01:00 [DBG] [  331ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:09:36.855 +01:00 [DBG] [  509ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:09:40.884 +01:00 [DBG] [ 1147ms] SoftwarePerformanceService.<GetProcesses>b__58_0 => .Get Processes with main title
2021-08-15 00:09:41.318 +01:00 [DBG] [ 1581ms] SoftwarePerformanceService.GetProcesses
2021-08-15 00:09:45.197 +01:00 [DBG] [   25ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:09:45.351 +01:00 [DBG] [   27ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:09:45.370 +01:00 [DBG] [    2ms] MachineDataStore.GetMetrics => .Metrics from cache
2021-08-15 00:09:45.460 +01:00 [DBG] [  287ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:09:45.460 +01:00 [DBG] [  135ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:09:45.482 +01:00 [DBG] [   21ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:09:45.559 +01:00 [DBG] [  387ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:09:45.616 +01:00 [DBG] [  155ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:09:45.616 +01:00 [DBG] [  444ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:09:45.616 +01:00 [DBG] [  444ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:09:45.617 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:09:45.655 +01:00 [DBG] [   37ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:09:45.714 +01:00 [DBG] [   97ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:09:46.323 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:09:46.351 +01:00 [DBG] [   28ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:09:46.428 +01:00 [DBG] [  105ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:09:46.665 +01:00 [DBG] [  342ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:09:46.819 +01:00 [DBG] [  496ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:09:48.330 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:09:48.354 +01:00 [DBG] [   23ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:09:48.597 +01:00 [DBG] [  267ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:09:48.610 +01:00 [DBG] [  278ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:09:48.778 +01:00 [DBG] [  447ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:09:50.313 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:09:50.336 +01:00 [DBG] [   23ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:09:50.561 +01:00 [DBG] [  248ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:09:50.594 +01:00 [DBG] [  281ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:09:50.723 +01:00 [DBG] [  408ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:09:52.308 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:09:52.329 +01:00 [DBG] [   20ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:09:52.548 +01:00 [DBG] [  240ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:09:52.593 +01:00 [DBG] [  285ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:09:52.703 +01:00 [DBG] [  395ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:09:54.347 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:09:54.368 +01:00 [DBG] [   21ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:09:54.582 +01:00 [DBG] [  235ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:09:54.624 +01:00 [DBG] [  276ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:09:54.727 +01:00 [DBG] [  380ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:09:56.345 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:09:56.370 +01:00 [DBG] [   24ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:09:56.599 +01:00 [DBG] [  254ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:09:56.624 +01:00 [DBG] [  278ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:09:56.766 +01:00 [DBG] [  420ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:09:58.323 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:09:58.344 +01:00 [DBG] [   21ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:09:58.575 +01:00 [DBG] [  251ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:09:58.607 +01:00 [DBG] [  284ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:09:58.769 +01:00 [DBG] [  445ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:00.328 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:00.351 +01:00 [DBG] [   22ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:00.413 +01:00 [DBG] [   85ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:00.607 +01:00 [DBG] [  279ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:00.733 +01:00 [DBG] [  404ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:00.879 +01:00 [DBG] [ 1147ms] SoftwarePerformanceService.<GetProcesses>b__58_0 => .Get Processes with main title
2021-08-15 00:10:01.396 +01:00 [DBG] [ 1665ms] SoftwarePerformanceService.GetProcesses
2021-08-15 00:10:02.320 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:02.339 +01:00 [DBG] [   19ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:02.586 +01:00 [DBG] [  265ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:02.592 +01:00 [DBG] [  272ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:02.764 +01:00 [DBG] [  444ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:04.340 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:04.370 +01:00 [DBG] [   30ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:04.635 +01:00 [DBG] [  294ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:04.641 +01:00 [DBG] [  301ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:04.833 +01:00 [DBG] [  493ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:06.346 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:06.372 +01:00 [DBG] [   26ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:06.641 +01:00 [DBG] [  295ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:06.645 +01:00 [DBG] [  299ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:06.861 +01:00 [DBG] [  515ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:08.351 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:08.375 +01:00 [DBG] [   24ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:08.639 +01:00 [DBG] [  287ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:08.640 +01:00 [DBG] [  289ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:08.822 +01:00 [DBG] [  471ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:10.340 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:10.365 +01:00 [DBG] [   25ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:10.475 +01:00 [DBG] [  136ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:10.710 +01:00 [DBG] [  369ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:11.236 +01:00 [DBG] [  895ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:12.314 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:12.334 +01:00 [DBG] [   20ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:12.555 +01:00 [DBG] [  241ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:12.590 +01:00 [DBG] [  276ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:12.736 +01:00 [DBG] [  421ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:14.326 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:14.352 +01:00 [DBG] [   25ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:14.591 +01:00 [DBG] [  265ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:14.605 +01:00 [DBG] [  280ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:14.763 +01:00 [DBG] [  437ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:16.340 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:16.364 +01:00 [DBG] [   23ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:16.436 +01:00 [DBG] [   96ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:16.622 +01:00 [DBG] [  283ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:16.775 +01:00 [DBG] [  436ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:18.333 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:18.354 +01:00 [DBG] [   21ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:18.555 +01:00 [DBG] [  222ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:18.616 +01:00 [DBG] [  282ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:18.754 +01:00 [DBG] [  420ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:20.338 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:20.361 +01:00 [DBG] [   23ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:20.422 +01:00 [DBG] [   84ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:20.620 +01:00 [DBG] [  282ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:20.746 +01:00 [DBG] [  409ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:21.587 +01:00 [DBG] [ 1845ms] SoftwarePerformanceService.<GetProcesses>b__58_0 => .Get Processes with main title
2021-08-15 00:10:22.039 +01:00 [DBG] [ 2297ms] SoftwarePerformanceService.GetProcesses
2021-08-15 00:10:22.325 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:22.345 +01:00 [DBG] [   19ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:22.576 +01:00 [DBG] [  250ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:22.598 +01:00 [DBG] [  272ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:22.739 +01:00 [DBG] [  413ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:24.312 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:24.334 +01:00 [DBG] [   22ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:24.535 +01:00 [DBG] [  222ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:24.599 +01:00 [DBG] [  287ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:24.693 +01:00 [DBG] [  380ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:26.303 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:26.324 +01:00 [DBG] [   22ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:26.549 +01:00 [DBG] [  246ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:26.583 +01:00 [DBG] [  281ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:26.733 +01:00 [DBG] [  430ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:28.327 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:28.348 +01:00 [DBG] [   20ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:28.552 +01:00 [DBG] [  224ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:28.613 +01:00 [DBG] [  286ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:28.690 +01:00 [DBG] [  362ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:30.311 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:30.333 +01:00 [DBG] [   23ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:30.542 +01:00 [DBG] [  231ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:30.600 +01:00 [DBG] [  290ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:30.704 +01:00 [DBG] [  393ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:32.337 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:32.370 +01:00 [DBG] [   33ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:32.427 +01:00 [DBG] [   90ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:32.629 +01:00 [DBG] [  291ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:32.817 +01:00 [DBG] [  479ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:34.338 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:34.362 +01:00 [DBG] [   24ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:34.594 +01:00 [DBG] [  256ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:34.632 +01:00 [DBG] [  294ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:34.807 +01:00 [DBG] [  469ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:36.331 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:36.356 +01:00 [DBG] [   25ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:36.631 +01:00 [DBG] [  299ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:36.637 +01:00 [DBG] [  305ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:36.816 +01:00 [DBG] [  484ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:38.336 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:38.368 +01:00 [DBG] [   33ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:38.426 +01:00 [DBG] [   90ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:38.646 +01:00 [DBG] [  310ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:38.800 +01:00 [DBG] [  464ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:40.312 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:40.336 +01:00 [DBG] [   23ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:40.564 +01:00 [DBG] [  250ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:40.596 +01:00 [DBG] [  283ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:40.721 +01:00 [DBG] [  408ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:40.806 +01:00 [DBG] [ 1070ms] SoftwarePerformanceService.<GetProcesses>b__58_0 => .Get Processes with main title
2021-08-15 00:10:41.269 +01:00 [DBG] [ 1532ms] SoftwarePerformanceService.GetProcesses
2021-08-15 00:10:42.324 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:42.346 +01:00 [DBG] [   22ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:42.552 +01:00 [DBG] [  227ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:42.611 +01:00 [DBG] [  287ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:42.701 +01:00 [DBG] [  378ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:44.309 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:44.328 +01:00 [DBG] [   18ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:44.537 +01:00 [DBG] [  227ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:44.579 +01:00 [DBG] [  270ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:44.695 +01:00 [DBG] [  385ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:45.361 +01:00 [DBG] [    2ms] MachineDataStore.GetMetrics => .Metrics from cache
2021-08-15 00:10:46.409 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:46.433 +01:00 [DBG] [   23ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:46.496 +01:00 [DBG] [   86ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:46.736 +01:00 [DBG] [  325ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:46.809 +01:00 [DBG] [  399ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:48.309 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:48.332 +01:00 [DBG] [   22ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:48.531 +01:00 [DBG] [  221ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:48.599 +01:00 [DBG] [  289ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:48.763 +01:00 [DBG] [  453ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:50.331 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:50.356 +01:00 [DBG] [   24ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:50.579 +01:00 [DBG] [  248ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:50.608 +01:00 [DBG] [  277ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:50.769 +01:00 [DBG] [  438ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:52.332 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:52.354 +01:00 [DBG] [   21ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:52.538 +01:00 [DBG] [  205ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:52.608 +01:00 [DBG] [  275ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:52.702 +01:00 [DBG] [  369ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:54.320 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:54.342 +01:00 [DBG] [   22ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:54.575 +01:00 [DBG] [  254ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:54.608 +01:00 [DBG] [  287ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:54.739 +01:00 [DBG] [  419ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:56.355 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:56.382 +01:00 [DBG] [   27ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:56.457 +01:00 [DBG] [  101ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:56.647 +01:00 [DBG] [  291ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:56.834 +01:00 [DBG] [  479ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:10:58.333 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:10:58.356 +01:00 [DBG] [   24ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:10:58.425 +01:00 [DBG] [   92ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:10:58.623 +01:00 [DBG] [  290ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:10:58.789 +01:00 [DBG] [  456ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:11:00.328 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:11:00.353 +01:00 [DBG] [   25ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:11:00.641 +01:00 [DBG] [  313ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:11:00.647 +01:00 [DBG] [  318ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:11:00.850 +01:00 [DBG] [  522ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:11:02.301 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:11:02.315 +01:00 [DBG] [   14ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:11:02.477 +01:00 [DBG] [  176ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:11:02.574 +01:00 [DBG] [  273ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:11:02.613 +01:00 [DBG] [  312ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:11:03.647 +01:00 [DBG] [ 3915ms] SoftwarePerformanceService.<GetProcesses>b__58_0 => .Get Processes with main title
2021-08-15 00:11:04.170 +01:00 [DBG] [ 4438ms] SoftwarePerformanceService.GetProcesses
2021-08-15 00:11:04.326 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:11:04.350 +01:00 [DBG] [   23ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:11:04.558 +01:00 [DBG] [  232ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:11:04.604 +01:00 [DBG] [  278ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:11:04.725 +01:00 [DBG] [  398ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:11:06.330 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:11:06.349 +01:00 [DBG] [   19ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:11:06.561 +01:00 [DBG] [  232ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:11:06.604 +01:00 [DBG] [  274ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:11:06.731 +01:00 [DBG] [  402ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:11:08.342 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:11:08.365 +01:00 [DBG] [   23ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:11:08.619 +01:00 [DBG] [  277ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:11:08.623 +01:00 [DBG] [  280ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:11:08.773 +01:00 [DBG] [  430ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:11:10.321 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:11:10.347 +01:00 [DBG] [   25ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:11:10.612 +01:00 [DBG] [  291ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:11:10.631 +01:00 [DBG] [  310ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:11:11.123 +01:00 [DBG] [  802ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:11:12.342 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
